-1.4669839143753052	-11.920547485351562	-0.2621789872646332
-5.960462772236497e-07	-20.523984909057617	-14.396090507507324
-0.01872575655579567	-16.078838348388672	-3.987210512161255
-0.006844882853329182	-16.59234046936035	-4.987699031829834
-0.30769041180610657	-15.960057258605957	-1.3285648822784424
-0.02830536663532257	-16.73000144958496	-3.578821897506714
-0.026977865025401115	-16.562026977539062	-3.626201629638672
-0.1088162437081337	-15.875894546508789	-2.2720108032226562
-0.021817084401845932	-15.936299324035645	-3.83595609664917
-0.1088162437081337	-15.875894546508789	-2.2720108032226562
-0.021817084401845932	-15.936299324035645	-3.83595609664917
-0.021793408319354057	-15.936685562133789	-3.8370285034179688
-0.028459709137678146	-16.07453727722168	-3.5734646320343018
-0.021793408319354057	-15.936685562133789	-3.8370285034179688
-0.04915483295917511	-16.753662109375	-3.0372562408447266
-0.2391085922718048	-16.347339630126953	-1.548011064529419
-0.02200496941804886	-16.847307205200195	-3.8274683952331543
-0.03096630424261093	-16.499420166015625	-3.4903006553649902
-0.01872575655579567	-16.078838348388672	-3.987210512161255
-0.006844882853329182	-16.59234046936035	-4.987699031829834
-0.30769041180610657	-15.960057258605957	-1.3285648822784424
-0.02830536663532257	-16.73000144958496	-3.578821897506714
-0.026977865025401115	-16.562026977539062	-3.626201629638672
-0.1088162437081337	-15.875894546508789	-2.2720108032226562
-0.021817084401845932	-15.936299324035645	-3.83595609664917
-0.1088162437081337	-15.875894546508789	-2.2720108032226562
-0.021817084401845932	-15.936299324035645	-3.83595609664917
-0.021793408319354057	-15.936685562133789	-3.8370285034179688
-0.028459709137678146	-16.07453727722168	-3.5734646320343018
-0.021793408319354057	-15.936685562133789	-3.8370285034179688
-0.04915483295917511	-16.753662109375	-3.0372562408447266
-0.2391085922718048	-16.347339630126953	-1.548011064529419
-0.02200496941804886	-16.847307205200195	-3.8274683952331543
-0.03096630424261093	-16.499420166015625	-3.4903006553649902
-9.716310501098633	-14.823294639587402	-6.067568756407127e-05
-12.943794250488281	-19.38141441345215	-2.3841830625315197e-06
-7.570301055908203	-14.514662742614746	-0.0005161621957086027
-9.21392822265625	-16.387319564819336	-9.97731985989958e-05
-6.472503185272217	-15.992012023925781	-0.0015466167824342847
-10.93622875213623	-14.827303886413574	-1.811964830267243e-05
-10.93622875213623	-14.827303886413574	-1.811964830267243e-05
-13.615918159484863	-20.917661666870117	-1.1920922133867862e-06
-8.203027725219727	-14.504095077514648	-0.0002743821241892874
-4.994819641113281	-17.073102951049805	-0.006795983761548996
-15.780324935913086	-22.250282287597656	-1.1920928244535389e-07
-11.553220748901367	-18.641347885131836	-9.65590606938349e-06
-6.603168964385986	-13.897558212280273	-0.0013579442165791988
-12.690112113952637	-22.480226516723633	-3.099436753473128e-06
-14.600439071655273	-22.705482482910156	-4.768370445162873e-07
-7.911587238311768	-13.658651351928711	-0.00036769305006600916
-8.162341117858887	-17.011505126953125	-0.000285227142740041
-7.865097999572754	-15.001805305480957	-0.00038425691309385
-9.426841735839844	-21.67032814025879	-8.05822346592322e-05
-14.858930587768555	-22.50135612487793	-3.576278118089249e-07
-11.666679382324219	-17.325040817260742	-8.583032467868179e-06
-11.666679382324219	-17.325040817260742	-8.583032467868179e-06
-7.890265941619873	-14.202849388122559	-0.00037508129025809467
-6.22450065612793	-14.811882972717285	-0.001982629531994462
-15.106447219848633	-25.38654899597168	-2.3841855067985307e-07
-11.857490539550781	-23.79522705078125	-7.033323527139146e-06
-6.90698766708374	-12.880988121032715	-0.0010038343025371432
-8.162341117858887	-17.011505126953125	-0.000285227142740041
-10.385772705078125	-17.688182830810547	-3.0874729418428615e-05
-12.764105796813965	-17.99021339416504	-2.861018856492592e-06
-7.392305850982666	-13.62885570526123	-0.0006173135479912162
-6.528859615325928	-14.29271411895752	-0.001462343498133123
-14.876554489135742	-25.852855682373047	-3.576278118089249e-07
-14.596284866333008	-22.340171813964844	-4.768370445162873e-07
-11.666679382324219	-17.325040817260742	-8.583032467868179e-06
-11.666679382324219	-17.325040817260742	-8.583032467868179e-06
-7.890265941619873	-14.202849388122559	-0.00037508129025809467
-6.22450065612793	-14.811882972717285	-0.001982629531994462
-14.866684913635254	-25.23940658569336	-3.576278118089249e-07
-11.857490539550781	-23.79522705078125	-7.033323527139146e-06
-6.90698766708374	-12.880988121032715	-0.0010038343025371432
-8.355488777160645	-16.720022201538086	-0.0002351722796447575
-10.385772705078125	-17.688182830810547	-3.0874729418428615e-05
-12.764105796813965	-17.99021339416504	-2.861018856492592e-06
-7.392305850982666	-13.62885570526123	-0.0006173135479912162
-6.528859615325928	-14.29271411895752	-0.001462343498133123
-15.034299850463867	-25.614904403686523	-2.3841855067985307e-07
-14.596284866333008	-22.340171813964844	-4.768370445162873e-07
-6.892423629760742	-12.820356369018555	-0.0010187203297391534
-8.067023277282715	-16.842294692993164	-0.00031382881570607424
-7.423613548278809	-13.813191413879395	-0.0005981324939057231
-6.447190284729004	-14.474973678588867	-0.0015867274487391114
-14.693862915039062	-24.95771026611328	-3.576278118089249e-07
-14.53732681274414	-22.04770851135254	-4.768370445162873e-07
-15.113214492797852	-21.122817993164062	-2.3841855067985307e-07
-6.535927772521973	-13.315325736999512	-0.001453058677725494
-7.973379611968994	-17.246814727783203	-0.00034457468427717686
-9.799274444580078	-16.984994888305664	-5.5549986427649856e-05
-12.63720417022705	-23.559307098388672	-3.2186455882765586e-06
-6.892423629760742	-12.820356369018555	-0.0010187203297391534
-8.31098747253418	-17.00714683532715	-0.00024589852546341717
-6.934320449829102	-15.20583724975586	-0.000974537746515125
-12.751778602600098	-22.8702335357666	-2.861018856492592e-06
