21,9
30,10
39,11
48,12
49,13
0,14
5,15
1,15
5,16
1,16
14,17
16,17
15,17
5,18
1,18
5,19
1,19
18,20
19,20
0,20
20,21
17,21
14,22
18,22
16,22
22,23
6,24
2,24
6,25
2,25
23,26
25,26
24,26
6,27
2,27
6,28
2,28
27,29
28,29
22,29
29,30
26,30
23,31
27,31
25,31
31,32
7,33
3,33
7,34
3,34
32,35
34,35
33,35
7,36
3,36
7,37
3,37
36,38
37,38
31,38
38,39
35,39
32,40
36,40
34,40
40,41
8,42
4,42
8,43
4,43
41,44
43,44
42,44
8,45
4,45
8,46
4,46
45,47
46,47
40,47
47,48
44,48
41,49
45,49
43,49
49,50
0,51
9,52
10,53
11,54
12,55
13,56
