62,16
70,17
78,18
30,19
38,20
46,21
106,22
93,23
12,24
5,24
12,25
5,25
23,26
25,26
24,26
12,27
5,27
12,28
5,28
27,29
28,29
93,29
29,30
26,30
98,31
13,32
6,32
13,33
6,33
31,34
33,34
32,34
13,35
6,35
13,36
6,36
35,37
36,37
98,37
37,38
34,38
102,39
14,40
7,40
14,41
7,41
39,42
41,42
40,42
14,43
7,43
14,44
7,44
43,45
44,45
102,45
45,46
42,46
0,47
8,48
1,48
8,49
1,49
47,50
49,50
48,50
8,51
1,51
8,52
1,52
51,53
52,53
0,53
53,54
50,54
80,55
9,56
2,56
9,57
2,57
55,58
57,58
56,58
9,59
2,59
9,60
2,60
59,61
60,61
80,61
61,62
58,62
84,63
10,64
3,64
10,65
3,65
63,66
65,66
64,66
10,67
3,67
10,68
3,68
67,69
68,69
84,69
69,70
66,70
89,71
11,72
4,72
11,73
4,73
71,74
73,74
72,74
11,75
4,75
11,76
4,76
75,77
76,77
89,77
77,78
74,78
8,79
1,79
79,80
9,81
2,81
79,82
81,82
9,83
2,83
82,83
83,84
10,85
3,85
9,86
2,86
10,87
3,87
86,88
87,88
82,88
85,89
88,89
11,90
4,90
85,91
90,91
88,91
11,92
4,92
91,92
92,93
12,94
5,94
11,95
4,95
12,96
5,96
95,97
96,97
91,97
94,98
97,98
13,99
6,99
13,100
6,100
94,101
100,101
97,101
101,102
99,102
14,103
7,103
14,104
7,104
99,105
104,105
101,105
103,106
105,106
54,107
106,108
0,109
107,110
16,111
17,112
18,113
19,114
20,115
21,116
22,117
