112,34
121,35
130,36
139,37
148,38
157,39
158,40
166,41
175,42
184,43
193,44
58,45
67,46
76,47
85,48
94,49
103,50
194,51
21,52
5,52
21,53
5,53
51,54
53,54
52,54
21,55
5,55
21,56
5,56
55,57
56,57
194,57
57,58
54,58
51,59
55,59
53,59
59,60
22,61
6,61
22,62
6,62
60,63
62,63
61,63
22,64
6,64
22,65
6,65
64,66
65,66
59,66
66,67
63,67
60,68
64,68
62,68
68,69
23,70
7,70
23,71
7,71
69,72
71,72
70,72
23,73
7,73
23,74
7,74
73,75
74,75
68,75
75,76
72,76
69,77
73,77
71,77
77,78
24,79
8,79
24,80
8,80
78,81
80,81
79,81
24,82
8,82
24,83
8,83
82,84
83,84
77,84
84,85
81,85
78,86
82,86
80,86
86,87
25,88
9,88
25,89
9,89
87,90
89,90
88,90
25,91
9,91
25,92
9,92
91,93
92,93
86,93
93,94
90,94
87,95
91,95
89,95
95,96
26,97
10,97
26,98
10,98
96,99
98,99
97,99
26,100
10,100
26,101
10,101
100,102
101,102
95,102
102,103
99,103
96,104
100,104
98,104
104,105
27,106
11,106
27,107
11,107
105,108
107,108
106,108
27,109
11,109
27,110
11,110
109,111
110,111
104,111
111,112
108,112
105,113
109,113
107,113
113,114
28,115
12,115
28,116
12,116
114,117
116,117
115,117
28,118
12,118
28,119
12,119
118,120
119,120
113,120
120,121
117,121
114,122
118,122
116,122
122,123
29,124
13,124
29,125
13,125
123,126
125,126
124,126
29,127
13,127
29,128
13,128
127,129
128,129
122,129
129,130
126,130
123,131
127,131
125,131
131,132
30,133
14,133
30,134
14,134
132,135
134,135
133,135
30,136
14,136
30,137
14,137
136,138
137,138
131,138
138,139
135,139
132,140
136,140
134,140
140,141
31,142
15,142
31,143
15,143
141,144
143,144
142,144
31,145
15,145
31,146
15,146
145,147
146,147
140,147
147,148
144,148
141,149
145,149
143,149
149,150
32,151
16,151
32,152
16,152
150,153
152,153
151,153
32,154
16,154
32,155
16,155
154,156
155,156
149,156
156,157
153,157
150,158
154,158
152,158
0,159
17,160
1,160
17,161
1,161
159,162
161,162
160,162
17,163
1,163
17,164
1,164
163,165
164,165
0,165
165,166
162,166
159,167
163,167
161,167
167,168
18,169
2,169
18,170
2,170
168,171
170,171
169,171
18,172
2,172
18,173
2,173
172,174
173,174
167,174
174,175
171,175
168,176
172,176
170,176
176,177
19,178
3,178
19,179
3,179
177,180
179,180
178,180
19,181
3,181
19,182
3,182
181,183
182,183
176,183
183,184
180,184
177,185
181,185
179,185
185,186
20,187
4,187
20,188
4,188
186,189
188,189
187,189
20,190
4,190
20,191
4,191
190,192
191,192
185,192
192,193
189,193
186,194
190,194
188,194
158,195
0,196
41,197
42,198
43,199
44,200
45,201
46,202
47,203
48,204
49,205
50,206
34,207
35,208
36,209
37,210
38,211
39,212
40,213
