132,30
133,31
141,32
150,33
159,34
168,35
51,36
60,37
69,38
78,39
87,40
96,41
105,42
114,43
169,44
19,45
5,45
19,46
5,46
44,47
46,47
45,47
19,48
5,48
19,49
5,49
48,50
49,50
169,50
50,51
47,51
44,52
48,52
46,52
52,53
20,54
6,54
20,55
6,55
53,56
55,56
54,56
20,57
6,57
20,58
6,58
57,59
58,59
52,59
59,60
56,60
53,61
57,61
55,61
61,62
21,63
7,63
21,64
7,64
62,65
64,65
63,65
21,66
7,66
21,67
7,67
66,68
67,68
61,68
68,69
65,69
62,70
66,70
64,70
70,71
22,72
8,72
22,73
8,73
71,74
73,74
72,74
22,75
8,75
22,76
8,76
75,77
76,77
70,77
77,78
74,78
71,79
75,79
73,79
79,80
23,81
9,81
23,82
9,82
80,83
82,83
81,83
23,84
9,84
23,85
9,85
84,86
85,86
79,86
86,87
83,87
80,88
84,88
82,88
88,89
24,90
10,90
24,91
10,91
89,92
91,92
90,92
24,93
10,93
24,94
10,94
93,95
94,95
88,95
95,96
92,96
89,97
93,97
91,97
97,98
25,99
11,99
25,100
11,100
98,101
100,101
99,101
25,102
11,102
25,103
11,103
102,104
103,104
97,104
104,105
101,105
98,106
102,106
100,106
106,107
26,108
12,108
26,109
12,109
107,110
109,110
108,110
26,111
12,111
26,112
12,112
111,113
112,113
106,113
113,114
110,114
107,115
111,115
109,115
115,116
27,117
13,117
27,118
13,118
116,119
118,119
117,119
27,120
13,120
27,121
13,121
120,122
121,122
115,122
122,123
119,123
116,124
120,124
118,124
124,125
28,126
14,126
28,127
14,127
125,128
127,128
126,128
28,129
14,129
28,130
14,130
129,131
130,131
124,131
131,132
128,132
125,133
129,133
127,133
0,134
15,135
1,135
15,136
1,136
134,137
136,137
135,137
15,138
1,138
15,139
1,139
138,140
139,140
0,140
140,141
137,141
134,142
138,142
136,142
142,143
16,144
2,144
16,145
2,145
143,146
145,146
144,146
16,147
2,147
16,148
2,148
147,149
148,149
142,149
149,150
146,150
143,151
147,151
145,151
151,152
17,153
3,153
17,154
3,154
152,155
154,155
153,155
17,156
3,156
17,157
3,157
156,158
157,158
151,158
158,159
155,159
152,160
156,160
154,160
160,161
18,162
4,162
18,163
4,163
161,164
163,164
162,164
18,165
4,165
18,166
4,166
165,167
166,167
160,167
167,168
164,168
161,169
165,169
163,169
123,170
133,171
0,172
32,173
33,174
34,175
35,176
36,177
37,178
38,179
39,180
40,181
41,182
42,183
43,184
170,185
30,186
31,187
