29,18
121,19
130,20
139,21
148,22
32,23
35,24
38,25
41,26
77,27
113,28
149,28
149,29
27,29
28,29
49,30
85,31
149,31
149,32
30,32
31,32
58,33
149,34
94,34
149,35
33,35
34,35
67,36
149,37
103,37
149,38
36,38
37,38
76,39
149,40
112,40
149,41
39,41
40,41
0,42
13,43
5,43
13,44
5,44
42,45
44,45
43,45
13,46
5,46
13,47
5,47
46,48
47,48
0,48
48,49
45,49
42,50
46,50
44,50
50,51
14,52
6,52
14,53
6,53
51,54
53,54
52,54
14,55
6,55
14,56
6,56
55,57
56,57
50,57
57,58
54,58
51,59
55,59
53,59
59,60
15,61
7,61
15,62
7,62
60,63
62,63
61,63
15,64
7,64
15,65
7,65
64,66
65,66
59,66
66,67
63,67
60,68
64,68
62,68
68,69
16,70
8,70
16,71
8,71
69,72
71,72
70,72
16,73
8,73
16,74
8,74
73,75
74,75
68,75
75,76
72,76
69,77
73,77
71,77
1,78
13,79
5,79
13,80
5,80
78,81
80,81
79,81
13,82
5,82
13,83
5,83
82,84
83,84
1,84
84,85
81,85
78,86
82,86
80,86
86,87
14,88
6,88
14,89
6,89
87,90
89,90
88,90
14,91
6,91
14,92
6,92
91,93
92,93
86,93
93,94
90,94
87,95
91,95
89,95
95,96
15,97
7,97
15,98
7,98
96,99
98,99
97,99
15,100
7,100
15,101
7,101
100,102
101,102
95,102
102,103
99,103
96,104
100,104
98,104
104,105
16,106
8,106
16,107
8,107
105,108
107,108
106,108
16,109
8,109
16,110
8,110
109,111
110,111
104,111
111,112
108,112
105,113
109,113
107,113
0,114
9,115
1,115
9,116
1,116
114,117
116,117
115,117
9,118
1,118
9,119
1,119
118,120
119,120
0,120
120,121
117,121
114,122
118,122
116,122
122,123
10,124
2,124
10,125
2,125
123,126
125,126
124,126
10,127
2,127
10,128
2,128
127,129
128,129
122,129
129,130
126,130
123,131
127,131
125,131
131,132
11,133
3,133
11,134
3,134
132,135
134,135
133,135
11,136
3,136
11,137
3,137
136,138
137,138
131,138
138,139
135,139
132,140
136,140
134,140
140,141
12,142
4,142
12,143
4,143
141,144
143,144
142,144
12,145
4,145
12,146
4,146
145,147
146,147
140,147
147,148
144,148
141,149
145,149
143,149
0,150
77,151
1,152
113,153
0,154
149,155
19,156
20,157
21,158
22,159
23,160
24,161
25,162
26,163
18,164
