0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,22
23,16
24,24
25,5
26,24
27,16
28,16
29,22
30,22
31,26
32,3
33,22
34,29
35,23
36,3
37,16
38,22
39,24
40,26
41,3
42,16
43,16
44,23
45,24
46,16
47,23
48,3
49,16
50,22
51,24
52,26
53,16
54,16
55,16
56,23
57,22
58,23
59,26
60,29
61,22
62,22
63,23
64,3
65,22
66,29
67,23
68,22
69,6
70,6
71,6
72,6
73,6
74,6
75,6
76,6
77,6
78,6
79,6
80,16
81,29
82,22
83,23
84,24
85,3
86,26
87,22
88,16
89,29
90,22
91,23
92,24
93,3
94,26
95,22
96,16
97,29
98,22
99,23
100,24
101,3
102,26
103,22
104,16
105,29
106,22
107,23
108,24
109,3
110,26
111,22
112,16
113,29
114,22
115,23
116,24
117,3
118,26
119,22
120,16
121,29
122,22
123,23
124,24
125,3
126,26
127,22
128,16
129,29
130,22
131,23
132,24
133,3
134,26
135,22
136,16
137,29
138,22
139,23
140,24
141,3
142,26
143,22
144,16
145,29
146,22
147,23
148,24
149,3
150,26
151,22
152,16
153,29
154,22
155,23
156,24
157,3
158,26
159,22
160,6
161,6
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,1
172,1
