8,12
3,12
77,13
12,13
63,13
13,14
76,14
73,15
77,15
75,15
15,16
9,17
4,17
9,18
4,18
16,19
18,19
17,19
9,20
4,20
9,21
4,21
20,22
21,22
15,22
22,23
19,23
16,24
20,24
18,24
33,25
62,26
14,27
23,28
71,29
36,30
45,31
54,32
72,32
72,33
31,33
32,33
44,34
53,35
72,35
72,36
34,36
35,36
0,37
11,38
6,38
11,39
6,39
37,40
39,40
38,40
11,41
6,41
11,42
6,42
41,43
42,43
0,43
43,44
40,44
37,45
41,45
39,45
1,46
11,47
6,47
11,48
6,48
46,49
48,49
47,49
11,50
6,50
11,51
6,51
50,52
51,52
1,52
52,53
49,53
46,54
50,54
48,54
0,55
7,56
2,56
7,57
2,57
55,58
57,58
56,58
7,59
2,59
7,60
2,60
59,61
60,61
0,61
61,62
58,62
55,63
59,63
57,63
24,64
10,65
5,65
10,66
5,66
64,67
66,67
65,67
10,68
5,68
10,69
5,69
68,70
69,70
24,70
70,71
67,71
64,72
68,72
66,72
63,73
8,74
3,74
8,75
3,75
73,76
75,76
74,76
8,77
3,77
26,78
27,79
28,80
29,81
30,82
25,83
