311,40
67,41
85,42
94,43
76,44
121,45
139,46
148,47
130,48
175,49
193,50
202,51
184,52
229,53
247,54
256,55
238,56
283,57
292,58
301,59
0,60
21,61
2,61
21,62
2,62
60,63
62,63
61,63
21,64
2,64
21,65
2,65
64,66
65,66
0,66
66,67
63,67
60,68
64,68
62,68
95,69
24,70
5,70
24,71
5,71
69,72
71,72
70,72
24,73
5,73
24,74
5,74
73,75
74,75
95,75
75,76
72,76
69,77
73,77
71,77
68,78
22,79
3,79
22,80
3,80
78,81
80,81
79,81
22,82
3,82
22,83
3,83
82,84
83,84
68,84
84,85
81,85
78,86
82,86
80,86
86,87
23,88
4,88
23,89
4,89
87,90
89,90
88,90
23,91
4,91
23,92
4,92
91,93
92,93
86,93
93,94
90,94
87,95
91,95
89,95
2,96
21,97
96,97
21,98
2,99
98,99
3,100
22,101
100,101
22,102
3,103
102,103
97,104
99,104
101,104
103,104
24,105
5,105
24,106
5,106
105,107
106,107
23,108
4,108
107,109
108,109
104,110
109,110
77,111
0,112
110,112
110,113
111,113
112,113
113,114
25,115
6,115
25,116
6,116
114,117
116,117
115,117
25,118
6,118
25,119
6,119
118,120
119,120
113,120
120,121
117,121
114,122
118,122
116,122
149,123
28,124
9,124
28,125
9,125
123,126
125,126
124,126
28,127
9,127
28,128
9,128
127,129
128,129
149,129
129,130
126,130
123,131
127,131
125,131
122,132
26,133
7,133
26,134
7,134
132,135
134,135
133,135
26,136
7,136
26,137
7,137
136,138
137,138
122,138
138,139
135,139
132,140
136,140
134,140
140,141
27,142
8,142
27,143
8,143
141,144
143,144
142,144
27,145
8,145
27,146
8,146
145,147
146,147
140,147
147,148
144,148
141,149
145,149
143,149
6,150
25,151
150,151
25,152
6,153
152,153
7,154
26,155
154,155
26,156
7,157
156,157
151,158
153,158
155,158
157,158
28,159
9,159
28,160
9,160
159,161
160,161
27,162
8,162
161,163
162,163
158,164
163,164
131,165
0,166
164,166
164,167
165,167
166,167
167,168
29,169
10,169
29,170
10,170
168,171
170,171
169,171
29,172
10,172
29,173
10,173
172,174
173,174
167,174
174,175
171,175
168,176
172,176
170,176
203,177
32,178
13,178
32,179
13,179
177,180
179,180
178,180
32,181
13,181
32,182
13,182
181,183
182,183
203,183
183,184
180,184
177,185
181,185
179,185
176,186
30,187
11,187
30,188
11,188
186,189
188,189
187,189
30,190
11,190
30,191
11,191
190,192
191,192
176,192
192,193
189,193
186,194
190,194
188,194
194,195
31,196
12,196
31,197
12,197
195,198
197,198
196,198
31,199
12,199
31,200
12,200
199,201
200,201
194,201
201,202
198,202
195,203
199,203
197,203
10,204
29,205
204,205
29,206
10,207
206,207
11,208
30,209
208,209
30,210
11,211
210,211
205,212
207,212
209,212
211,212
32,213
13,213
32,214
13,214
213,215
214,215
31,216
12,216
215,217
216,217
212,218
217,218
185,219
0,220
218,220
218,221
219,221
220,221
221,222
33,223
14,223
33,224
14,224
222,225
224,225
223,225
33,226
14,226
33,227
14,227
226,228
227,228
221,228
228,229
225,229
222,230
226,230
224,230
257,231
36,232
17,232
36,233
17,233
231,234
233,234
232,234
36,235
17,235
36,236
17,236
235,237
236,237
257,237
237,238
234,238
231,239
235,239
233,239
230,240
34,241
15,241
34,242
15,242
240,243
242,243
241,243
34,244
15,244
34,245
15,245
244,246
245,246
230,246
246,247
243,247
240,248
244,248
242,248
248,249
35,250
16,250
35,251
16,251
249,252
251,252
250,252
35,253
16,253
35,254
16,254
253,255
254,255
248,255
255,256
252,256
249,257
253,257
251,257
14,258
33,259
258,259
33,260
14,261
260,261
15,262
34,263
262,263
34,264
15,265
264,265
259,266
261,266
263,266
265,266
36,267
17,267
36,268
17,268
267,269
268,269
35,270
16,270
269,271
270,271
266,272
271,272
239,273
0,274
272,274
272,275
273,275
274,275
275,276
37,277
18,277
37,278
18,278
276,279
278,279
277,279
37,280
18,280
37,281
18,281
280,282
281,282
275,282
282,283
279,283
276,284
280,284
278,284
284,285
38,286
19,286
38,287
19,287
285,288
287,288
286,288
38,289
19,289
38,290
19,290
289,291
290,291
284,291
291,292
288,292
285,293
289,293
287,293
293,294
39,295
20,295
39,296
20,296
294,297
296,297
295,297
39,298
20,298
39,299
20,299
298,300
299,300
293,300
300,301
297,301
294,302
298,302
296,302
38,303
19,303
38,304
19,304
304,305
303,305
39,306
20,306
37,307
18,307
305,308
306,308
307,308
302,309
0,310
308,310
308,311
309,311
310,311
283,312
292,313
301,314
0,315
275,316
41,317
42,318
43,319
44,320
45,321
46,322
47,323
48,324
49,325
50,326
51,327
52,328
53,329
54,330
55,331
56,332
57,333
58,334
59,335
40,336
