13,26
1,26
26,27
14,28
2,28
13,29
1,29
14,29
2,29
28,30
29,30
15,31
3,32
31,33
32,33
15,34
3,34
28,35
29,35
34,35
35,36
33,36
16,37
4,37
16,38
4,38
33,39
38,39
35,39
37,40
39,40
17,41
5,41
41,42
17,43
5,43
37,44
43,44
39,44
44,45
42,45
18,46
6,46
46,47
18,48
6,48
48,49
42,50
49,50
44,50
50,51
47,51
51,52
19,53
7,53
53,54
19,55
7,55
55,56
51,56
54,56
20,57
8,57
57,58
55,59
47,60
54,60
50,60
20,61
8,61
61,62
59,63
62,63
60,63
63,64
58,64
64,65
21,66
9,66
21,67
9,67
67,68
64,68
66,68
22,69
10,70
67,71
58,72
66,72
63,72
69,73
70,73
71,74
73,74
72,74
69,75
70,75
74,75
23,76
11,76
22,77
10,77
23,78
11,78
77,79
78,79
74,79
79,80
76,80
24,81
12,81
24,82
12,82
76,83
82,83
79,83
81,84
83,84
169,85
177,86
185,87
193,88
105,89
113,90
121,91
129,92
137,93
145,94
153,95
161,96
84,97
40,98
17,99
5,99
17,100
5,100
98,101
100,101
99,101
17,102
5,102
17,103
5,103
102,104
103,104
40,104
104,105
101,105
45,106
18,107
6,107
18,108
6,108
106,109
108,109
107,109
18,110
6,110
18,111
6,111
110,112
111,112
45,112
112,113
109,113
52,114
19,115
7,115
19,116
7,116
114,117
116,117
115,117
19,118
7,118
19,119
7,119
118,120
119,120
52,120
120,121
117,121
56,122
20,123
8,123
20,124
8,124
122,125
124,125
123,125
20,126
8,126
20,127
8,127
126,128
127,128
56,128
128,129
125,129
65,130
21,131
9,131
21,132
9,132
130,133
132,133
131,133
21,134
9,134
21,135
9,135
134,136
135,136
65,136
136,137
133,137
68,138
22,139
10,139
22,140
10,140
138,141
140,141
139,141
22,142
10,142
22,143
10,143
142,144
143,144
68,144
144,145
141,145
75,146
23,147
11,147
23,148
11,148
146,149
148,149
147,149
23,150
11,150
23,151
11,151
150,152
151,152
75,152
152,153
149,153
80,154
24,155
12,155
24,156
12,156
154,157
156,157
155,157
24,158
12,158
24,159
12,159
158,160
159,160
80,160
160,161
157,161
0,162
13,163
1,163
13,164
1,164
162,165
164,165
163,165
13,166
1,166
13,167
1,167
166,168
167,168
0,168
168,169
165,169
27,170
14,171
2,171
14,172
2,172
170,173
172,173
171,173
14,174
2,174
14,175
2,175
174,176
175,176
27,176
176,177
173,177
30,178
15,179
3,179
15,180
3,180
178,181
180,181
179,181
15,182
3,182
15,183
3,183
182,184
183,184
30,184
184,185
181,185
36,186
16,187
4,187
16,188
4,188
186,189
188,189
187,189
16,190
4,190
16,191
4,191
190,192
191,192
36,192
192,193
189,193
84,194
0,195
85,196
86,197
87,198
88,199
89,200
90,201
91,202
92,203
93,204
94,205
95,206
96,207
97,208
